,ticker,name,market,locale,active,source_feed
2212,I:MSABTTGE,,indices,us,True,CboeGlobalIndicesMSTAR
2213,I:MSABTTNE,,indices,us,True,CboeGlobalIndicesMSTAR
2214,I:MSABTTPE,,indices,us,True,CboeGlobalIndicesMSTAR
2215,I:MSACUSDP,Morningstar Asia Pacific PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2216,I:MSAJTUNU,Morningstar Asia ex-Japan Target Market Exposure UCITS Select NR USD,indices,us,True,CboeGlobalIndicesMSTAR
2217,I:MSAJUSDP,Morningstar Asia ex-Japan PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2218,I:MSAPUSDP,Morningstar Asia Pacific ex-Japan PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2219,I:MSATEURP,Morningstar Austria PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2220,I:MSATMEPU,Morningstar Developed Markets Asia Pacific ex-Japan Target Market Exposure PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2221,I:MSATUSDP,Morningstar Austria PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2222,I:MSAUAUDP,Morningstar Australia PR AUD,indices,us,True,CboeGlobalIndicesMSTAR
2223,I:MSAUUSDP,Morningstar Australia PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2224,I:MSBCSEGB,Morningstar Brazil Cyclical Sectors Equal Weighted Select GR BRL,indices,us,True,CboeGlobalIndicesMSTAR
2225,I:MSBCSENB,Morningstar Brazil Cyclical Sectors Equal Weighted Select NR BRL,indices,us,True,CboeGlobalIndicesMSTAR
2226,I:MSBCSEPB,Morningstar Brazil Cyclical Sectors Equal Weighted Select PR BRL,indices,us,True,CboeGlobalIndicesMSTAR
2227,I:MSBDSEGB,Morningstar Brazil Defensive Sectors Equal Weighted GR BRL,indices,us,True,CboeGlobalIndicesMSTAR
2228,I:MSBDSENB,Morningstar Brazil Defensive Sectors Equal Weighted NR BRL,indices,us,True,CboeGlobalIndicesMSTAR
2229,I:MSBDSEPB,Morningstar Brazil Defensive Sectors Equal Weighted PR BRL,indices,us,True,CboeGlobalIndicesMSTAR
2230,I:MSBEEURP,Morningstar Belgium PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2231,I:MSBEUSDP,Morningstar Belgium PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2232,I:MSBRBRLP,Morningstar Brazil PR BRL,indices,us,True,CboeGlobalIndicesMSTAR
2233,I:MSBRUSDP,Morningstar Brazil PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2234,I:MSBZEWGB,Morningstar Brazil Equal Weighted GR BRL,indices,us,True,CboeGlobalIndicesMSTAR
2235,I:MSBZEWNB,Morningstar Brazil Equal Weighted NR BRL,indices,us,True,CboeGlobalIndicesMSTAR
2236,I:MSBZEWPB,Morningstar Brazil Equal Weighted PR BRL,indices,us,True,CboeGlobalIndicesMSTAR
2237,I:MSCACADP,Morningstar Canada PR CAD,indices,us,True,CboeGlobalIndicesMSTAR
2238,I:MSCAUSDP,Morningstar Canada PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2239,I:MSCEREPE,Morningstar Developed Markets China and Emerging Markets Revenue Exposure PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2240,I:MSCEREPG,Morningstar Developed Markets China and Emerging Markets Revenue Exposure PR GBP,indices,us,True,CboeGlobalIndicesMSTAR
2241,I:MSCEREPU,Morningstar Developed Markets China and Emerging Markets Revenue Exposure PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2242,I:MSCHCHFP,Morningstar Switzerland PR CHF,indices,us,True,CboeGlobalIndicesMSTAR
2243,I:MSCHUSDP,Morningstar Switzerland PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2244,I:MSCLCLPP,Morningstar Chile PR CLP,indices,us,True,CboeGlobalIndicesMSTAR
2245,I:MSCLUSDP,Morningstar Chile PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2246,I:MSCNCNYP,Morningstar China PR CNY,indices,us,True,CboeGlobalIndicesMSTAR
2247,I:MSCNUSDP,Morningstar China PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2248,I:MSCOCOPP,Morningstar Colombia PR COP,indices,us,True,CboeGlobalIndicesMSTAR
2249,I:MSCOUSDP,Morningstar Colombia PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2250,I:MSCP,Morningstar US Small Cap PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2251,I:MSCPT,Morningstar US Small Cap TR USD,indices,us,True,CboeGlobalIndicesMSTAR
2252,I:MSCR,Morningstar US Small Core PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2253,I:MSCRT,Morningstar US Small Core TR USD,indices,us,True,CboeGlobalIndicesMSTAR
2254,I:MSCTMEPU,Morningstar Canada Target Market Exposure PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2255,I:MSCXFFPC,Morningstar Canada ex-Fossil Fuels PR CAD,indices,us,True,CboeGlobalIndicesMSTAR
2256,I:MSCZCZKP,Morningstar Czech Republic PR CZK,indices,us,True,CboeGlobalIndicesMSTAR
2257,I:MSCZUSDP,Morningstar Czech Republic PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2258,I:MSDAUSDP,Morningstar Developed Markets Americas PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2259,I:MSDEEURP,Morningstar Germany PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2260,I:MSDEHSGE,Morningstar Developed Markets Europe Healthcare Sector GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2261,I:MSDEHSPE,Morningstar Developed Markets Europe Healthcare Sector PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2262,I:MSDEMPGE,Morningstar Developed Markets Europe Auto Manufacturers & Auto Parts Industries GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2263,I:MSDEMPPE,Morningstar Developed Markets Europe Auto Manufacturers & Auto Parts Industries PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2264,I:MSDEOGGE,Morningstar DM Europe Large-Mid Oil and Gas GR EUR,indices,us,True,NasdaqGIDS
2265,I:MSDEOGNE,Morningstar DM Europe Large-Mid Oil and Gas NR EUR,indices,us,True,NasdaqGIDS
2266,I:MSDEOGPE,Morningstar DM Europe Large-Mid Oil and Gas PR EUR,indices,us,True,NasdaqGIDS
2267,I:MSDER30N,Morningstar Developed Europe Renewable Energy Select 30 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2268,I:MSDER50E,Morningstar Developed Europe Renewable Energy Select 30 Decrement 50 Point EUR,indices,us,True,CboeGlobalIndicesMSTAR
2269,I:MSDER5DE,Morningstar Developed Europe Renewable Energy Select 30 Decrement 5% Index EUR,indices,us,True,CboeGlobalIndicesMSTAR
2270,I:MSDETCGE,Morningstar Developed Markets Europe Technology & Communication Services Sectors GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2271,I:MSDETCPE,Morningstar Developed Markets Europe Technology & Communication Services Sectors PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2272,I:MSDETPNE,Morningstar Developed Europe Target Market Exposure Paris Aligned Benchmark Select NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2273,I:MSDETPNU,Morningstar Developed Europe Target Market Exposure Paris Aligned Benchmark Select NR USD,indices,us,True,CboeGlobalIndicesMSTAR
2274,I:MSDETUNE,Morningstar Developed Europe Target Market Exposure UCITS Select NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2275,I:MSDEUSDP,Morningstar Germany PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2276,I:MSDIBUPU,Morningstar US Dividend and Buyback PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2277,I:MSDIDGPU,Morningstar Global ex-US Dividend Growth PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2278,I:MSDIDMPU,Morningstar Developed Markets Wide Moat Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2279,I:MSDIDYPU,Morningstar Developed Markets Dividend Yield Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2280,I:MSDIEMIP,Morningstar Exponential Technologies Moat Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2281,I:MSDIRYPS,Morningstar Singapore REIT Yield Focus PR SGD,indices,us,True,CboeGlobalIndicesMSTAR
2282,I:MSDIUSDP,Morningstar Developed Markets Asia Pacific PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2283,I:MSDIVGP,Morningstar US Dividend Growth PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2284,I:MSDIVGT,Morningstar US Dividend Growth TR USD,indices,us,True,CboeGlobalIndicesMSTAR
2285,I:MSDKDKKP,Morningstar Denmark PR DKK,indices,us,True,CboeGlobalIndicesMSTAR
2286,I:MSDKUSDP,Morningstar Denmark PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2287,I:MSDMCP,Morningstar Developed Markets ex-North America Target Momentum PR CAD,indices,us,True,CboeGlobalIndicesMSTAR
2288,I:MSDMDLGE,Morningstar Developed Markets Large Cap Dividend Leaders GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2289,I:MSDMDLGU,Morningstar Developed Markets Large Cap Dividend Leaders Index GR USD,indices,us,True,CboeGlobalIndicesMSTAR
2290,I:MSDMDLPU,Morningstar Developed Markets Large Cap Dividend Leaders Index PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2291,I:MSDMR50E,Morningstar Developed Markets Renewable Energy Select 30 Decrement 50 Point EUR,indices,us,True,CboeGlobalIndicesMSTAR
2292,I:MSDMR5DE,Morningstar Developed Markets Renewable Energy Select 30 Decrement 5% EUR,indices,us,True,CboeGlobalIndicesMSTAR
2293,I:MSDMRENE,Morningstar Developed Markets Renewable Energy Select 30 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2294,I:MSDMTPNU,Morningstar Developed Markets Target Market Exposure Paris Aligned Benchmark Select NR USD,indices,us,True,CboeGlobalIndicesMSTAR
2295,I:MSDMTUNU,Morningstar Developed Markets Target Market Exposure UCITS Select NR USD,indices,us,True,CboeGlobalIndicesMSTAR
2296,I:MSDMUP,Morningstar Developed Markets ex-North America Target Momentum PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2297,I:MSDMUSDP,Morningstar Developed Markets PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2298,I:MSDPS1GE,Morningstar Developed Markets Paris Aligned Benchmark Select 100 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2299,I:MSDPS1PE,Morningstar Developed Markets Paris Aligned Benchmark Select 100 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2300,I:MSDSDYGE,Morningstar Developed Markets Sustainability Dividend Yield Focus GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2301,I:MSDTHSGE,Morningstar Developed Markets Transatlantic Healthcare Sector GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2302,I:MSDTHSPE,Morningstar Developed Markets Transatlantic Healthcare Sector PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2303,I:MSDTTCGE,Morningstar Developed Markets Transatlantic Technology & Communication Services Sectors GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2304,I:MSDTTCPE,Morningstar Developed Markets Transatlantic Technology & Communication Services Sectors PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2305,I:MSDVCP,Morningstar Developed Markets ex-North America Target Value PR CAD,indices,us,True,CboeGlobalIndicesMSTAR
2306,I:MSDVEURP,Morningstar Developed Markets Europe PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2307,I:MSDVUP,Morningstar Developed Markets ex-North America Target Value PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2308,I:MSDVUSDP,Morningstar Developed Markets Europe PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2309,I:MSDXEURP,Morningstar Developed Markets Europe ex-UK PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2310,I:MSDXJEGG,Morningstar Developed Markets Asia Pacific ex-Japan ESG Enhanced GR GBP,indices,us,True,CboeGlobalIndicesMSTAR
2311,I:MSDXJENG,Morningstar Developed Markets Asia Pacific ex-Japan ESG Enhanced NR GBP,indices,us,True,CboeGlobalIndicesMSTAR
2312,I:MSDXJEPG,Morningstar Developed Markets Asia Pacific ex-Japan ESG Enhanced PR GBP,indices,us,True,CboeGlobalIndicesMSTAR
2313,I:MSDXUEGG,Morningstar Developed Europe ex-UK ESG Enhanced GR GBP,indices,us,True,CboeGlobalIndicesMSTAR
2314,I:MSDXUENG,Morningstar Developed Europe ex-UK ESG Enhanced NR GBP,indices,us,True,CboeGlobalIndicesMSTAR
2315,I:MSDXUEPG,Morningstar Developed Europe ex-UK ESG Enhanced PR GBP,indices,us,True,CboeGlobalIndicesMSTAR
2316,I:MSDXULPU,Morningstar Developed Markets ex-US Large Cap PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2317,I:MSDXUSDP,Morningstar Developed Markets Europe ex-UK PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2318,I:MSEAUSDP,Morningstar Emerging Markets Americas PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2319,I:MSEBKSGE,Morningstar Eurozone Large-Mid Banks GR EUR,indices,us,True,NasdaqGIDS
2320,I:MSEBKSNE,Morningstar Eurozone Large-Mid Banks NR EUR,indices,us,True,NasdaqGIDS
2321,I:MSEBKSPE,Morningstar Eurozone Large-Mid Banks PR EUR,indices,us,True,NasdaqGIDS
2322,I:MSEC30GE,Morningstar Developed Markets Europe 30 Energy & Commodity GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2323,I:MSEC30NE,Morningstar Developed Markets Europe 30 Energy & Commodity NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2324,I:MSEC30PE,Morningstar Developed Markets Europe 30 Energy & Commodity PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2325,I:MSEE50GE,,indices,us,True,CboeGlobalIndicesMSTAR
2326,I:MSEE5DNE,,indices,us,True,CboeGlobalIndicesMSTAR
2327,I:MSEEEURP,Morningstar Emerging Markets Europe PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2328,I:MSEES5GE,Morningstar Eurozone ESG Select 50 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2329,I:MSEES5NE,Morningstar Eurozone ESG Select 50 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2330,I:MSEES5PE,Morningstar Eurozone ESG Select 50 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2331,I:MSEEUSDP,Morningstar Emerging Markets Europe PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2332,I:MSEG50UP,Morningstar Eurozone 50 PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2333,I:MSEGBTPB,Morningstar Brazil Target Momentum PR BRL,indices,us,True,CboeGlobalIndicesMSTAR
2334,I:MSEGBTPU,Morningstar Brazil Target Momentum PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2335,I:MSEGDSGE,Morningstar Eurozone Gender Diversity Select 50 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2336,I:MSEGDSNE,Morningstar Eurozone Gender Diversity Select 50 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2337,I:MSEGDSPE,Morningstar Eurozone Gender Diversity Select 50 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2338,I:MSEGEGPP,Morningstar Egypt Index PR EGP,indices,us,True,CboeGlobalIndicesMSTAR
2339,I:MSEGESDP,Morningstar Emerging Markets Sustainability Dividend Yield Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2340,I:MSEGLMCB,Morningstar US Large-Mid Cap PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2341,I:MSEGMEPU,Morningstar Minority Empowerment PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2342,I:MSEGNWGE,Morningstar North America 100 Equal Weight GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2343,I:MSEGNWGU,Morningstar North America 100 Equal Weight Index GR USD,indices,us,True,CboeGlobalIndicesMSTAR
2344,I:MSEGNWPE,Morningstar North America 100 Equal Weight PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2345,I:MSEGNWPU,Morningstar North America 100 Equal Weight Index PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2346,I:MSEGSDPU,Morningstar Societal Development PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2347,I:MSEGTSNU,Morningstar Global Emerging Green Technologies Select NR USD,indices,us,True,CboeGlobalIndicesMSTAR
2348,I:MSEGTSPU,Morningstar Global Emerging Green Technologies Select PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2349,I:MSEGUSDP,Morningstar Egypt PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2350,I:MSEGUSPU,Morningstar US Sustainability PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2351,I:MSEGUSSP,Morningstar US Sustainability Dividend Yield Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2352,I:MSEGWEPU,Morningstar Women's Empowerment PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2353,I:MSEGXUDP,Morningstar Developed Markets ex-US Sustainability Dividend Yield Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2354,I:MSEIUSDP,Morningstar Emerging Markets Asia PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2355,I:MSEMEEGG,Morningstar Emerging Markets ESG Enhanced GR GBP,indices,us,True,CboeGlobalIndicesMSTAR
2356,I:MSEMEENG,Morningstar Emerging Markets ESG Enhanced NR GBP,indices,us,True,CboeGlobalIndicesMSTAR
2357,I:MSEMEEPG,Morningstar Emerging Markets ESG Enhanced PR GBP,indices,us,True,CboeGlobalIndicesMSTAR
2358,I:MSEMLCPU,Morningstar Emerging Markets Large Cap PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2359,I:MSEMTPNU,Morningstar Emerging Markets Target Market Exposure Paris Aligned Benchmark Select NR USD,indices,us,True,CboeGlobalIndicesMSTAR
2360,I:MSEMTUNU,Morningstar Emerging Markets Target Market Exposure UCITS Select NR USD,indices,us,True,CboeGlobalIndicesMSTAR
2361,I:MSENAUSP,Morningstar Developed Markets ex-North America Target Market Exposure PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2362,I:MSEPBSGE,Morningstar Eurozone Large-Mid Paris Aligned Benchmark Select 50 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2363,I:MSEPBSNE,Morningstar Eurozone Large-Mid Paris Aligned Benchmark Select 50 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2364,I:MSEPBSPE,Morningstar Eurozone Large-Mid Paris Aligned Benchmark Select 50 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2365,I:MSESEURP,Morningstar Spain PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2366,I:MSESUSDP,Morningstar Spain PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2367,I:MSETMEPU,Morningstar Developed Europe Target Market Exposure PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2368,I:MSEUEURP,Morningstar Europe PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2369,I:MSEUGSGE,Morningstar Transatlantic Gender Diversity Select 100 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2370,I:MSEUGSPE,Morningstar Transatlantic Gender Diversity Select 100 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2371,I:MSEUUSDP,Morningstar Europe PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2372,I:MSEXPOPU,Morningstar Exponential Technologies PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2373,I:MSEZEURP,Morningstar Eurozone PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2374,I:MSEZUSDP,Morningstar Eurozone PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2375,I:MSFGESGE,Morningstar France Germany ESG Select 30 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2376,I:MSFGESPE,Morningstar France Germany ESG Select 30 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2377,I:MSFIEURP,Morningstar Finland PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2378,I:MSFIUSDP,Morningstar Finland PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2379,I:MSFPESGE,Morningstar France Positive Economy Select 30 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2380,I:MSFPESPE,Morningstar France Positive Economy Select 30 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2381,I:MSFREURP,Morningstar France PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2382,I:MSFRUSDP,Morningstar France PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2383,I:MSG100EG,Morningstar Developed Markets Europe 100 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2384,I:MSG100EN,Morningstar Developed Markets Europe 100 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2385,I:MSG100EP,Morningstar Developed Markets Europe 100 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2386,I:MSG50EG,Morningstar Eurozone 50 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2387,I:MSG50EN,Morningstar Eurozone 50 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2388,I:MSG50EP,Morningstar Eurozone 50 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2389,I:MSG50EWG,Morningstar Eurozone 50 Equal Weight GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2390,I:MSG50EWN,Morningstar Eurozone 50 Equal Weight NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2391,I:MSG50EWP,Morningstar Eurozone 50 Equal Weight PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2392,I:MSGBGBPP,Morningstar UK PR GBP,indices,us,True,CboeGlobalIndicesMSTAR
2393,I:MSGBUSDP,Morningstar UK PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2394,I:MSGDICPU,Morningstar Global Digital Infrastructure & Connectivity PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2395,I:MSGEAVPC,Morningstar Global Electric & Autonomous Vehicles Select PR CAD,indices,us,True,CboeGlobalIndicesMSTAR
2396,I:MSGEIP,Morningstar Global Equity Infrastructure PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2397,I:MSGFOIPU,Morningstar Global Food Innovation PR USD,indices,us,True,CboeGlobalIndicesMSTARC
2398,I:MSGMUSDP,Morningstar Global Markets PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2399,I:MSGMVSNU,Mstar Gbl Metaverse & Virtual Interaction Select NR USD,indices,us,True,CboeGlobalIndicesMSTAR
2400,I:MSGMVSPU,Mstar Gbl Metaverse & Virtual Interaction Select PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2401,I:MSGR,Morningstar US Small Growth PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2402,I:MSGREURP,Morningstar Greece PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2403,I:MSGRT,Morningstar US Small Growth TR USD,indices,us,True,CboeGlobalIndicesMSTAR
2404,I:MSGRUSDP,Morningstar Greece PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2405,I:MSGWMFNU,Morningstar Global Wide Moat Focus NR USD,indices,us,True,CboeGlobalIndicesMSTAR
2406,I:MSGWMFPU,Morningstar Global Wide Moat Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2407,I:MSHKHKDP,Morningstar Hong Kong PR HKD,indices,us,True,CboeGlobalIndicesMSTAR
2408,I:MSHKUSDP,Morningstar Hong Kong PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2409,I:MSHUHUFP,Morningstar Hungary PR HUF,indices,us,True,CboeGlobalIndicesMSTAR
2410,I:MSHUUSDP,Morningstar Hungary PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2411,I:MSIDIDRP,Morningstar Indonesia PR IDR,indices,us,True,CboeGlobalIndicesMSTAR
2412,I:MSIDUSDP,Morningstar Indonesia PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2413,I:MSIEEURP,Morningstar Ireland PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
2414,I:MSIEUSDP,Morningstar Ireland PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2415,I:MSILILSP,Morningstar Israel PR ILS,indices,us,True,CboeGlobalIndicesMSTAR
2416,I:MSILUSDP,Morningstar Israel PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2417,I:MSININRP,Morningstar India PR INR,indices,us,True,CboeGlobalIndicesMSTAR
2418,I:MSINUSP,Morningstar India PR USD,indices,us,True,CboeGlobalIndicesMSTAR
2419,I:MSITEURP,Morningstar Italy PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
