,ticker,name,market,locale,active,currency_symbol,currency_name,base_currency_symbol,base_currency_name,last_updated_utc
0,C:AEDAUD,United Arab Emirates dirham - Australian dollar,fx,global,True,AUD,Australian dollar,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
1,C:AEDBHD,United Arab Emirates dirham - Bahraini dinar,fx,global,True,BHD,Bahraini dinar,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
2,C:AEDCAD,United Arab Emirates dirham - Canadian dollar,fx,global,True,CAD,Canadian dollar,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
3,C:AEDCHF,United Arab Emirates dirham - Swiss franc,fx,global,True,CHF,Swiss franc,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
4,C:AEDDKK,United Arab Emirates dirham - Danish krone,fx,global,True,DKK,Danish krone,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
5,C:AEDEUR,United Arab Emirates dirham - Euro,fx,global,True,EUR,Euro,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
6,C:AEDGBP,United Arab Emirates dirham - Pound sterling,fx,global,True,GBP,Pound sterling,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
7,C:AEDINR,United Arab Emirates dirham - Indian rupee,fx,global,True,INR,Indian rupee,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
8,C:AEDJPY,United Arab Emirates dirham - Japanese yen,fx,global,True,JPY,Japanese yen,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
9,C:AEDNOK,United Arab Emirates dirham - Norwegian krone,fx,global,True,NOK,Norwegian krone,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
10,C:AEDNZD,United Arab Emirates dirham - New Zealand dollar,fx,global,True,NZD,New Zealand dollar,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
11,C:AEDPKR,United Arab Emirates dirham - Pakistani rupee,fx,global,True,PKR,Pakistani rupee,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
12,C:AEDSAR,United Arab Emirates dirham - Saudi riyal,fx,global,True,SAR,Saudi riyal,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
13,C:AEDSEK,United Arab Emirates dirham - Swedish krona,fx,global,True,SEK,Swedish krona,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
14,C:AEDUSD,United Arab Emirates dirham - United States Dollar,fx,global,True,USD,United States Dollar,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
15,C:AEDZAR,United Arab Emirates dirham - South African rand,fx,global,True,ZAR,South African rand,AED,United Arab Emirates dirham,2017-01-01T00:00:00Z
16,C:AFNGBP,Afghan afghani - Pound sterling,fx,global,True,GBP,Pound sterling,AFN,Afghan afghani,2017-01-01T00:00:00Z
17,C:ALLEUR,Albanian lek - Euro,fx,global,True,EUR,Euro,ALL,Albanian lek,2017-01-01T00:00:00Z
18,C:ALLGBP,Albanian lek - Pound sterling,fx,global,True,GBP,Pound sterling,ALL,Albanian lek,2017-01-01T00:00:00Z
19,C:ALLUSD,Albanian lek - United States Dollar,fx,global,True,USD,United States Dollar,ALL,Albanian lek,2017-01-01T00:00:00Z
20,C:AMDGBP,Armenian dram - Pound sterling,fx,global,True,GBP,Pound sterling,AMD,Armenian dram,2017-01-01T00:00:00Z
21,C:ARECHF,AREG - Swiss franc,fx,global,True,CHF,Swiss franc,ARE,AREG,2017-01-01T00:00:00Z
22,C:AREUSD,AREG - United States Dollar,fx,global,True,USD,United States Dollar,ARE,AREG,2017-01-01T00:00:00Z
23,C:ARSAUD,Argentine peso - Australian dollar,fx,global,True,AUD,Australian dollar,ARS,Argentine peso,2017-01-01T00:00:00Z
24,C:ARSBRL,Argentine peso - Brazilian real,fx,global,True,BRL,Brazilian real,ARS,Argentine peso,2017-01-01T00:00:00Z
25,C:ARSCAD,Argentine peso - Canadian dollar,fx,global,True,CAD,Canadian dollar,ARS,Argentine peso,2017-01-01T00:00:00Z
26,C:ARSCHF,Argentine peso - Swiss franc,fx,global,True,CHF,Swiss franc,ARS,Argentine peso,2017-01-01T00:00:00Z
27,C:ARSCLP,Argentine peso - Chilean peso,fx,global,True,CLP,Chilean peso,ARS,Argentine peso,2017-01-01T00:00:00Z
28,C:ARSCOP,Argentine peso - Colombian peso,fx,global,True,COP,Colombian peso,ARS,Argentine peso,2017-01-01T00:00:00Z
29,C:ARSEUR,Argentine peso - Euro,fx,global,True,EUR,Euro,ARS,Argentine peso,2017-01-01T00:00:00Z
30,C:ARSGBP,Argentine peso - Pound sterling,fx,global,True,GBP,Pound sterling,ARS,Argentine peso,2017-01-01T00:00:00Z
31,C:ARSHKD,Argentine peso - Hong Kong dollar,fx,global,True,HKD,Hong Kong dollar,ARS,Argentine peso,2017-01-01T00:00:00Z
32,C:ARSHUF,Argentine peso - Hungarian forint,fx,global,True,HUF,Hungarian forint,ARS,Argentine peso,2017-01-01T00:00:00Z
33,C:ARSJPY,Argentine peso - Japanese yen,fx,global,True,JPY,Japanese yen,ARS,Argentine peso,2017-01-01T00:00:00Z
34,C:ARSMXN,Argentine peso - Mexican peso,fx,global,True,MXN,Mexican peso,ARS,Argentine peso,2017-01-01T00:00:00Z
35,C:ARSPEN,Argentine peso - Peruvian nuevo sol,fx,global,True,PEN,Peruvian nuevo sol,ARS,Argentine peso,2017-01-01T00:00:00Z
36,C:ARSSGD,Argentine peso - Singapore dollar,fx,global,True,SGD,Singapore dollar,ARS,Argentine peso,2017-01-01T00:00:00Z
37,C:ARSUSD,Argentine peso - United States Dollar,fx,global,True,USD,United States Dollar,ARS,Argentine peso,2017-01-01T00:00:00Z
38,C:ARSZAR,Argentine peso - South African rand,fx,global,True,ZAR,South African rand,ARS,Argentine peso,2017-01-01T00:00:00Z
39,C:AUDAED,Australian dollar - United Arab Emirates dirham,fx,global,True,AED,United Arab Emirates dirham,AUD,Australian dollar,2017-01-01T00:00:00Z
40,C:AUDARS,Australian dollar - Argentine peso,fx,global,True,ARS,Argentine peso,AUD,Australian dollar,2017-01-01T00:00:00Z
41,C:AUDBGN,Australian dollar - Bulgarian lev,fx,global,True,BGN,Bulgarian lev,AUD,Australian dollar,2017-01-01T00:00:00Z
42,C:AUDBRL,Australian dollar - Brazilian real,fx,global,True,BRL,Brazilian real,AUD,Australian dollar,2017-01-01T00:00:00Z
43,C:AUDCAD,Australian dollar - Canadian dollar,fx,global,True,CAD,Canadian dollar,AUD,Australian dollar,2017-01-01T00:00:00Z
44,C:AUDCHF,Australian dollar - Swiss franc,fx,global,True,CHF,Swiss franc,AUD,Australian dollar,2017-01-01T00:00:00Z
45,C:AUDCLP,Australian dollar - Chilean peso,fx,global,True,CLP,Chilean peso,AUD,Australian dollar,2017-01-01T00:00:00Z
46,C:AUDCNH,Australian dollar - Chinese yuan,fx,global,True,CNH,Chinese yuan,AUD,Australian dollar,2017-01-01T00:00:00Z
47,C:AUDCNY,Australian dollar - Chinese yuan,fx,global,True,CNY,Chinese yuan,AUD,Australian dollar,2017-01-01T00:00:00Z
48,C:AUDCZK,Australian dollar - Czech koruna,fx,global,True,CZK,Czech koruna,AUD,Australian dollar,2017-01-01T00:00:00Z
49,C:AUDDKK,Australian dollar - Danish krone,fx,global,True,DKK,Danish krone,AUD,Australian dollar,2017-01-01T00:00:00Z
50,C:AUDEUR,Australian dollar - Euro,fx,global,True,EUR,Euro,AUD,Australian dollar,2017-01-01T00:00:00Z
51,C:AUDFJD,Australian dollar - Fiji dollar,fx,global,True,FJD,Fiji dollar,AUD,Australian dollar,2017-01-01T00:00:00Z
52,C:AUDGBP,Australian dollar - Pound sterling,fx,global,True,GBP,Pound sterling,AUD,Australian dollar,2017-01-01T00:00:00Z
53,C:AUDHKD,Australian dollar - Hong Kong dollar,fx,global,True,HKD,Hong Kong dollar,AUD,Australian dollar,2017-01-01T00:00:00Z
54,C:AUDHRK,Australian dollar - Croatian kuna,fx,global,True,HRK,Croatian kuna,AUD,Australian dollar,2017-01-01T00:00:00Z
55,C:AUDHUF,Australian dollar - Hungarian forint,fx,global,True,HUF,Hungarian forint,AUD,Australian dollar,2017-01-01T00:00:00Z
56,C:AUDIDR,Australian dollar - Indonesian rupiah,fx,global,True,IDR,Indonesian rupiah,AUD,Australian dollar,2017-01-01T00:00:00Z
57,C:AUDILS,Australian dollar - Israeli new shekel,fx,global,True,ILS,Israeli new shekel,AUD,Australian dollar,2017-01-01T00:00:00Z
58,C:AUDINR,Australian dollar - Indian rupee,fx,global,True,INR,Indian rupee,AUD,Australian dollar,2017-01-01T00:00:00Z
59,C:AUDJPY,Australian dollar - Japanese yen,fx,global,True,JPY,Japanese yen,AUD,Australian dollar,2017-01-01T00:00:00Z
60,C:AUDKRW,Australian dollar - South Korean won,fx,global,True,KRW,South Korean won,AUD,Australian dollar,2017-01-01T00:00:00Z
61,C:AUDLTL,Australian dollar - Lithuanian litas,fx,global,True,LTL,Lithuanian litas,AUD,Australian dollar,2017-01-01T00:00:00Z
62,C:AUDMAD,Australian dollar - Moroccan dirham,fx,global,True,MAD,Moroccan dirham,AUD,Australian dollar,2017-01-01T00:00:00Z
63,C:AUDMXN,Australian dollar - Mexican peso,fx,global,True,MXN,Mexican peso,AUD,Australian dollar,2017-01-01T00:00:00Z
64,C:AUDMYR,Australian dollar - Malaysian ringgit,fx,global,True,MYR,Malaysian ringgit,AUD,Australian dollar,2017-01-01T00:00:00Z
65,C:AUDNOK,Australian dollar - Norwegian krone,fx,global,True,NOK,Norwegian krone,AUD,Australian dollar,2017-01-01T00:00:00Z
66,C:AUDNZD,Australian dollar - New Zealand dollar,fx,global,True,NZD,New Zealand dollar,AUD,Australian dollar,2017-01-01T00:00:00Z
67,C:AUDPGK,Australian dollar - Papua New Guinean kina,fx,global,True,PGK,Papua New Guinean kina,AUD,Australian dollar,2017-01-01T00:00:00Z
68,C:AUDPHP,Australian dollar - Philippine peso,fx,global,True,PHP,Philippine peso,AUD,Australian dollar,2017-01-01T00:00:00Z
69,C:AUDPKR,Australian dollar - Pakistani rupee,fx,global,True,PKR,Pakistani rupee,AUD,Australian dollar,2017-01-01T00:00:00Z
70,C:AUDPLN,Australian dollar - Polish złoty,fx,global,True,PLN,Polish złoty,AUD,Australian dollar,2017-01-01T00:00:00Z
71,C:AUDRUB,Australian dollar - Russian rouble,fx,global,True,RUB,Russian rouble,AUD,Australian dollar,2017-01-01T00:00:00Z
72,C:AUDSEK,Australian dollar - Swedish krona,fx,global,True,SEK,Swedish krona,AUD,Australian dollar,2017-01-01T00:00:00Z
73,C:AUDSGD,Australian dollar - Singapore dollar,fx,global,True,SGD,Singapore dollar,AUD,Australian dollar,2017-01-01T00:00:00Z
74,C:AUDTHB,Australian dollar - Thai baht,fx,global,True,THB,Thai baht,AUD,Australian dollar,2017-01-01T00:00:00Z
75,C:AUDTRY,Australian dollar - Turkish lira,fx,global,True,TRY,Turkish lira,AUD,Australian dollar,2017-01-01T00:00:00Z
76,C:AUDTWD,Australian dollar - New Taiwan dollar,fx,global,True,TWD,New Taiwan dollar,AUD,Australian dollar,2017-01-01T00:00:00Z
77,C:AUDUSD,Australian dollar - United States Dollar,fx,global,True,USD,United States Dollar,AUD,Australian dollar,2017-01-01T00:00:00Z
78,C:AUDZAR,Australian dollar - South African rand,fx,global,True,ZAR,South African rand,AUD,Australian dollar,2017-01-01T00:00:00Z
79,C:AUNCHF,Australian nugget - Swiss franc,fx,global,True,CHF,Swiss franc,AUN,Australian nugget,2017-01-01T00:00:00Z
80,C:AUNUSD,Australian nugget - United States Dollar,fx,global,True,USD,United States Dollar,AUN,Australian nugget,2017-01-01T00:00:00Z
81,C:AWGGBP,Aruban florin - Pound sterling,fx,global,True,GBP,Pound sterling,AWG,Aruban florin,2017-01-01T00:00:00Z
82,C:AWGUSD,Aruban florin - United States Dollar,fx,global,True,USD,United States Dollar,AWG,Aruban florin,2017-01-01T00:00:00Z
83,C:BAMGBP,Bosnia and Herzegovina convertible mark - Pound sterling,fx,global,True,GBP,Pound sterling,BAM,Bosnia and Herzegovina convertible mark,2017-01-01T00:00:00Z
84,C:BAMUSD,Bosnia and Herzegovina convertible mark - United States Dollar,fx,global,True,USD,United States Dollar,BAM,Bosnia and Herzegovina convertible mark,2017-01-01T00:00:00Z
85,C:BBDEUR,Barbados dollar - Euro,fx,global,True,EUR,Euro,BBD,Barbados dollar,2017-01-01T00:00:00Z
86,C:BBDGBP,Barbados dollar - Pound sterling,fx,global,True,GBP,Pound sterling,BBD,Barbados dollar,2017-01-01T00:00:00Z
87,C:BBDUSD,Barbados dollar - United States Dollar,fx,global,True,USD,United States Dollar,BBD,Barbados dollar,2017-01-01T00:00:00Z
88,C:BDTGBP,Bangladeshi taka - Pound sterling,fx,global,True,GBP,Pound sterling,BDT,Bangladeshi taka,2017-01-01T00:00:00Z
89,C:BDTJPY,Bangladeshi taka - Japanese yen,fx,global,True,JPY,Japanese yen,BDT,Bangladeshi taka,2017-01-01T00:00:00Z
90,C:BDTUSD,Bangladeshi taka - United States Dollar,fx,global,True,USD,United States Dollar,BDT,Bangladeshi taka,2017-01-01T00:00:00Z
91,C:BGNAUD,Bulgarian lev - Australian dollar,fx,global,True,AUD,Australian dollar,BGN,Bulgarian lev,2017-01-01T00:00:00Z
92,C:BGNCAD,Bulgarian lev - Canadian dollar,fx,global,True,CAD,Canadian dollar,BGN,Bulgarian lev,2017-01-01T00:00:00Z
93,C:BGNCNY,Bulgarian lev - Chinese yuan,fx,global,True,CNY,Chinese yuan,BGN,Bulgarian lev,2017-01-01T00:00:00Z
94,C:BGNDKK,Bulgarian lev - Danish krone,fx,global,True,DKK,Danish krone,BGN,Bulgarian lev,2017-01-01T00:00:00Z
95,C:BGNPLN,Bulgarian lev - Polish złoty,fx,global,True,PLN,Polish złoty,BGN,Bulgarian lev,2017-01-01T00:00:00Z
96,C:BGNUSD,Bulgarian lev - United States Dollar,fx,global,True,USD,United States Dollar,BGN,Bulgarian lev,2017-01-01T00:00:00Z
97,C:BHDEUR,Bahraini dinar - Euro,fx,global,True,EUR,Euro,BHD,Bahraini dinar,2017-01-01T00:00:00Z
98,C:BHDPKR,Bahraini dinar - Pakistani rupee,fx,global,True,PKR,Pakistani rupee,BHD,Bahraini dinar,2017-01-01T00:00:00Z
99,C:BHDUSD,Bahraini dinar - United States Dollar,fx,global,True,USD,United States Dollar,BHD,Bahraini dinar,2017-01-01T00:00:00Z
100,C:BIFUSD,Burundian franc - United States Dollar,fx,global,True,USD,United States Dollar,BIF,Burundian franc,2017-01-01T00:00:00Z
101,C:BMDBBD,Bermudian dollar - Barbados dollar,fx,global,True,BBD,Barbados dollar,BMD,Bermudian dollar,2017-01-01T00:00:00Z
102,C:BMDCAD,Bermudian dollar - Canadian dollar,fx,global,True,CAD,Canadian dollar,BMD,Bermudian dollar,2017-01-01T00:00:00Z
103,C:BMDEUR,Bermudian dollar - Euro,fx,global,True,EUR,Euro,BMD,Bermudian dollar,2017-01-01T00:00:00Z
104,C:BMDGBP,Bermudian dollar - Pound sterling,fx,global,True,GBP,Pound sterling,BMD,Bermudian dollar,2017-01-01T00:00:00Z
105,C:BMDKYD,Bermudian dollar - Cayman Islands dollar,fx,global,True,KYD,Cayman Islands dollar,BMD,Bermudian dollar,2017-01-01T00:00:00Z
106,C:BNDGBP,Brunei dollar - Pound sterling,fx,global,True,GBP,Pound sterling,BND,Brunei dollar,2017-01-01T00:00:00Z
107,C:BNDUSD,Brunei dollar - United States Dollar,fx,global,True,USD,United States Dollar,BND,Brunei dollar,2017-01-01T00:00:00Z
108,C:BOBGBP,Boliviano - Pound sterling,fx,global,True,GBP,Pound sterling,BOB,Boliviano,2017-01-01T00:00:00Z
109,C:BOBUSD,Boliviano - United States Dollar,fx,global,True,USD,United States Dollar,BOB,Boliviano,2017-01-01T00:00:00Z
110,C:BRICHF,Britannia - Swiss franc,fx,global,True,CHF,Swiss franc,BRI,Britannia,2017-01-01T00:00:00Z
111,C:BRIUSD,Britannia - United States Dollar,fx,global,True,USD,United States Dollar,BRI,Britannia,2017-01-01T00:00:00Z
112,C:BRLARS,Brazilian real - Argentine peso,fx,global,True,ARS,Argentine peso,BRL,Brazilian real,2017-01-01T00:00:00Z
113,C:BRLAUD,Brazilian real - Australian dollar,fx,global,True,AUD,Australian dollar,BRL,Brazilian real,2017-01-01T00:00:00Z
114,C:BRLCAD,Brazilian real - Canadian dollar,fx,global,True,CAD,Canadian dollar,BRL,Brazilian real,2017-01-01T00:00:00Z
115,C:BRLCHF,Brazilian real - Swiss franc,fx,global,True,CHF,Swiss franc,BRL,Brazilian real,2017-01-01T00:00:00Z
116,C:BRLCLP,Brazilian real - Chilean peso,fx,global,True,CLP,Chilean peso,BRL,Brazilian real,2017-01-01T00:00:00Z
117,C:BRLCOP,Brazilian real - Colombian peso,fx,global,True,COP,Colombian peso,BRL,Brazilian real,2017-01-01T00:00:00Z
118,C:BRLEUR,Brazilian real - Euro,fx,global,True,EUR,Euro,BRL,Brazilian real,2017-01-01T00:00:00Z
119,C:BRLHKD,Brazilian real - Hong Kong dollar,fx,global,True,HKD,Hong Kong dollar,BRL,Brazilian real,2017-01-01T00:00:00Z
120,C:BRLJPY,Brazilian real - Japanese yen,fx,global,True,JPY,Japanese yen,BRL,Brazilian real,2017-01-01T00:00:00Z
121,C:BRLKRW,Brazilian real - South Korean won,fx,global,True,KRW,South Korean won,BRL,Brazilian real,2017-01-01T00:00:00Z
122,C:BRLMXN,Brazilian real - Mexican peso,fx,global,True,MXN,Mexican peso,BRL,Brazilian real,2017-01-01T00:00:00Z
123,C:BRLPEN,Brazilian real - Peruvian nuevo sol,fx,global,True,PEN,Peruvian nuevo sol,BRL,Brazilian real,2017-01-01T00:00:00Z
124,C:BRLRSD,Brazilian real - Serbian dinar,fx,global,True,RSD,Serbian dinar,BRL,Brazilian real,2017-01-01T00:00:00Z
125,C:BRLRUB,Brazilian real - Russian rouble,fx,global,True,RUB,Russian rouble,BRL,Brazilian real,2017-01-01T00:00:00Z
126,C:BRLSEK,Brazilian real - Swedish krona,fx,global,True,SEK,Swedish krona,BRL,Brazilian real,2017-01-01T00:00:00Z
127,C:BRLSGD,Brazilian real - Singapore dollar,fx,global,True,SGD,Singapore dollar,BRL,Brazilian real,2017-01-01T00:00:00Z
128,C:BRLUSD,Brazilian real - United States Dollar,fx,global,True,USD,United States Dollar,BRL,Brazilian real,2017-01-01T00:00:00Z
129,C:BRLZAR,Brazilian real - South African rand,fx,global,True,ZAR,South African rand,BRL,Brazilian real,2017-01-01T00:00:00Z
130,C:BSDGBP,Bahamian dollar - Pound sterling,fx,global,True,GBP,Pound sterling,BSD,Bahamian dollar,2017-01-01T00:00:00Z
131,C:BSDUSD,Bahamian dollar - United States Dollar,fx,global,True,USD,United States Dollar,BSD,Bahamian dollar,2017-01-01T00:00:00Z
132,C:BTNGBP,Bhutanese ngultrum - Pound sterling,fx,global,True,GBP,Pound sterling,BTN,Bhutanese ngultrum,2017-01-01T00:00:00Z
133,C:BWPCHF,Botswana pula - Swiss franc,fx,global,True,CHF,Swiss franc,BWP,Botswana pula,2017-01-01T00:00:00Z
134,C:BWPEUR,Botswana pula - Euro,fx,global,True,EUR,Euro,BWP,Botswana pula,2017-01-01T00:00:00Z
135,C:BWPGBP,Botswana pula - Pound sterling,fx,global,True,GBP,Pound sterling,BWP,Botswana pula,2017-01-01T00:00:00Z
136,C:BWPJPY,Botswana pula - Japanese yen,fx,global,True,JPY,Japanese yen,BWP,Botswana pula,2017-01-01T00:00:00Z
137,C:BWPUSD,Botswana pula - United States Dollar,fx,global,True,USD,United States Dollar,BWP,Botswana pula,2017-01-01T00:00:00Z
138,C:BWPZAR,Botswana pula - South African rand,fx,global,True,ZAR,South African rand,BWP,Botswana pula,2017-01-01T00:00:00Z
139,C:BZDUSD,Belize dollar - United States Dollar,fx,global,True,USD,United States Dollar,BZD,Belize dollar,2017-01-01T00:00:00Z
140,C:CADAED,Canadian dollar - United Arab Emirates dirham,fx,global,True,AED,United Arab Emirates dirham,CAD,Canadian dollar,2017-01-01T00:00:00Z
141,C:CADARS,Canadian dollar - Argentine peso,fx,global,True,ARS,Argentine peso,CAD,Canadian dollar,2017-01-01T00:00:00Z
142,C:CADAUD,Canadian dollar - Australian dollar,fx,global,True,AUD,Australian dollar,CAD,Canadian dollar,2017-01-01T00:00:00Z
143,C:CADBGN,Canadian dollar - Bulgarian lev,fx,global,True,BGN,Bulgarian lev,CAD,Canadian dollar,2017-01-01T00:00:00Z
144,C:CADBMD,Canadian dollar - Bermudian dollar,fx,global,True,BMD,Bermudian dollar,CAD,Canadian dollar,2017-01-01T00:00:00Z
145,C:CADBRL,Canadian dollar - Brazilian real,fx,global,True,BRL,Brazilian real,CAD,Canadian dollar,2017-01-01T00:00:00Z
146,C:CADCHF,Canadian dollar - Swiss franc,fx,global,True,CHF,Swiss franc,CAD,Canadian dollar,2017-01-01T00:00:00Z
147,C:CADCNY,Canadian dollar - Chinese yuan,fx,global,True,CNY,Chinese yuan,CAD,Canadian dollar,2017-01-01T00:00:00Z
148,C:CADCOP,Canadian dollar - Colombian peso,fx,global,True,COP,Colombian peso,CAD,Canadian dollar,2017-01-01T00:00:00Z
149,C:CADCZK,Canadian dollar - Czech koruna,fx,global,True,CZK,Czech koruna,CAD,Canadian dollar,2017-01-01T00:00:00Z
150,C:CADDKK,Canadian dollar - Danish krone,fx,global,True,DKK,Danish krone,CAD,Canadian dollar,2017-01-01T00:00:00Z
151,C:CADEUR,Canadian dollar - Euro,fx,global,True,EUR,Euro,CAD,Canadian dollar,2017-01-01T00:00:00Z
152,C:CADGBP,Canadian dollar - Pound sterling,fx,global,True,GBP,Pound sterling,CAD,Canadian dollar,2017-01-01T00:00:00Z
153,C:CADHKD,Canadian dollar - Hong Kong dollar,fx,global,True,HKD,Hong Kong dollar,CAD,Canadian dollar,2017-01-01T00:00:00Z
154,C:CADHRK,Canadian dollar - Croatian kuna,fx,global,True,HRK,Croatian kuna,CAD,Canadian dollar,2017-01-01T00:00:00Z
155,C:CADHUF,Canadian dollar - Hungarian forint,fx,global,True,HUF,Hungarian forint,CAD,Canadian dollar,2017-01-01T00:00:00Z
156,C:CADIDR,Canadian dollar - Indonesian rupiah,fx,global,True,IDR,Indonesian rupiah,CAD,Canadian dollar,2017-01-01T00:00:00Z
157,C:CADILS,Canadian dollar - Israeli new shekel,fx,global,True,ILS,Israeli new shekel,CAD,Canadian dollar,2017-01-01T00:00:00Z
158,C:CADINR,Canadian dollar - Indian rupee,fx,global,True,INR,Indian rupee,CAD,Canadian dollar,2017-01-01T00:00:00Z
159,C:CADISK,Canadian dollar - Icelandic króna,fx,global,True,ISK,Icelandic króna,CAD,Canadian dollar,2017-01-01T00:00:00Z
160,C:CADJPY,Canadian dollar - Japanese yen,fx,global,True,JPY,Japanese yen,CAD,Canadian dollar,2017-01-01T00:00:00Z
161,C:CADKRW,Canadian dollar - South Korean won,fx,global,True,KRW,South Korean won,CAD,Canadian dollar,2017-01-01T00:00:00Z
162,C:CADKWD,Canadian dollar - Kuwaiti dinar,fx,global,True,KWD,Kuwaiti dinar,CAD,Canadian dollar,2017-01-01T00:00:00Z
163,C:CADKYD,Canadian dollar - Cayman Islands dollar,fx,global,True,KYD,Cayman Islands dollar,CAD,Canadian dollar,2017-01-01T00:00:00Z
164,C:CADMXN,Canadian dollar - Mexican peso,fx,global,True,MXN,Mexican peso,CAD,Canadian dollar,2017-01-01T00:00:00Z
165,C:CADMYR,Canadian dollar - Malaysian ringgit,fx,global,True,MYR,Malaysian ringgit,CAD,Canadian dollar,2017-01-01T00:00:00Z
166,C:CADNOK,Canadian dollar - Norwegian krone,fx,global,True,NOK,Norwegian krone,CAD,Canadian dollar,2017-01-01T00:00:00Z
167,C:CADNZD,Canadian dollar - New Zealand dollar,fx,global,True,NZD,New Zealand dollar,CAD,Canadian dollar,2017-01-01T00:00:00Z
168,C:CADPEN,Canadian dollar - Peruvian nuevo sol,fx,global,True,PEN,Peruvian nuevo sol,CAD,Canadian dollar,2017-01-01T00:00:00Z
169,C:CADPKR,Canadian dollar - Pakistani rupee,fx,global,True,PKR,Pakistani rupee,CAD,Canadian dollar,2017-01-01T00:00:00Z
170,C:CADPLN,Canadian dollar - Polish złoty,fx,global,True,PLN,Polish złoty,CAD,Canadian dollar,2017-01-01T00:00:00Z
171,C:CADRUB,Canadian dollar - Russian rouble,fx,global,True,RUB,Russian rouble,CAD,Canadian dollar,2017-01-01T00:00:00Z
172,C:CADSAR,Canadian dollar - Saudi riyal,fx,global,True,SAR,Saudi riyal,CAD,Canadian dollar,2017-01-01T00:00:00Z
173,C:CADSEK,Canadian dollar - Swedish krona,fx,global,True,SEK,Swedish krona,CAD,Canadian dollar,2017-01-01T00:00:00Z
174,C:CADSGD,Canadian dollar - Singapore dollar,fx,global,True,SGD,Singapore dollar,CAD,Canadian dollar,2017-01-01T00:00:00Z
175,C:CADTHB,Canadian dollar - Thai baht,fx,global,True,THB,Thai baht,CAD,Canadian dollar,2017-01-01T00:00:00Z
176,C:CADTRY,Canadian dollar - Turkish lira,fx,global,True,TRY,Turkish lira,CAD,Canadian dollar,2017-01-01T00:00:00Z
177,C:CADTWD,Canadian dollar - New Taiwan dollar,fx,global,True,TWD,New Taiwan dollar,CAD,Canadian dollar,2017-01-01T00:00:00Z
178,C:CADUSD,Canadian dollar - United States Dollar,fx,global,True,USD,United States Dollar,CAD,Canadian dollar,2017-01-01T00:00:00Z
179,C:CADVND,Canadian dollar - Vietnamese dong,fx,global,True,VND,Vietnamese dong,CAD,Canadian dollar,2017-01-01T00:00:00Z
180,C:CADZAR,Canadian dollar - South African rand,fx,global,True,ZAR,South African rand,CAD,Canadian dollar,2017-01-01T00:00:00Z
181,C:CDFGBP,Congolese franc - Pound sterling,fx,global,True,GBP,Pound sterling,CDF,Congolese franc,2017-01-01T00:00:00Z
182,C:CDFUSD,Congolese franc - United States Dollar,fx,global,True,USD,United States Dollar,CDF,Congolese franc,2017-01-01T00:00:00Z
183,C:CHFAED,Swiss franc - United Arab Emirates dirham,fx,global,True,AED,United Arab Emirates dirham,CHF,Swiss franc,2017-01-01T00:00:00Z
184,C:CHFARS,Swiss franc - Argentine peso,fx,global,True,ARS,Argentine peso,CHF,Swiss franc,2017-01-01T00:00:00Z
185,C:CHFAUD,Swiss franc - Australian dollar,fx,global,True,AUD,Australian dollar,CHF,Swiss franc,2017-01-01T00:00:00Z
186,C:CHFBGN,Swiss franc - Bulgarian lev,fx,global,True,BGN,Bulgarian lev,CHF,Swiss franc,2017-01-01T00:00:00Z
187,C:CHFBRL,Swiss franc - Brazilian real,fx,global,True,BRL,Brazilian real,CHF,Swiss franc,2017-01-01T00:00:00Z
188,C:CHFBWP,Swiss franc - Botswana pula,fx,global,True,BWP,Botswana pula,CHF,Swiss franc,2017-01-01T00:00:00Z
189,C:CHFCAD,Swiss franc - Canadian dollar,fx,global,True,CAD,Canadian dollar,CHF,Swiss franc,2017-01-01T00:00:00Z
190,C:CHFCLP,Swiss franc - Chilean peso,fx,global,True,CLP,Chilean peso,CHF,Swiss franc,2017-01-01T00:00:00Z
191,C:CHFCNY,Swiss franc - Chinese yuan,fx,global,True,CNY,Chinese yuan,CHF,Swiss franc,2017-01-01T00:00:00Z
192,C:CHFCZK,Swiss franc - Czech koruna,fx,global,True,CZK,Czech koruna,CHF,Swiss franc,2017-01-01T00:00:00Z
193,C:CHFDKK,Swiss franc - Danish krone,fx,global,True,DKK,Danish krone,CHF,Swiss franc,2017-01-01T00:00:00Z
194,C:CHFEUR,Swiss franc - Euro,fx,global,True,EUR,Euro,CHF,Swiss franc,2017-01-01T00:00:00Z
